content,url
"Tri phủ Xuân Trường được bốn niên, Nhờ trời hạt ấy được bình yên. Chữ “y”, chữ “chiếu” không phê đến, Ông chỉ phê ngay một chữ “tiền”!",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/B%E1%BB%A1n-tri-ph%E1%BB%A7-Xu%C3%A2n-Tr%C6%B0%E1%BB%9Dng/poem-j_pGF6oZX5L00e0fk6PVZA
"Cái nhớ hình dung nó thế nào? Khiến người ngao ngán, ngẩn ngơ sao! Biết nhau cho lắm thêm buồn nhé Để khách bên trời dạ ước ao!",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/C%C3%A1i-nh%E1%BB%9B/poem-RmXUU7fEVX-bzj3JGeo2Dw
"Ông về đốc học đã bao lâu, Cờ bạc rong chơi rặt một màu! Học trò chúng nó tội gì thế, Để đến cho ông vớ được đầu?",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/Ch%E1%BA%BF-%C3%B4ng-%C4%91%E1%BB%91c-h%E1%BB%8Dc/poem-NUALP4IG1twSGcP8IjpLrQ
"Thánh cắt ông vào chủ việc thi , Đêm ngày coi sóc chốn trường qui. Chẳng hay gian dối vì đâu vậy? Bá ngọ thằng ông biết chữ gì!",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/Ch%E1%BA%BF-%C3%B4ng-huy%E1%BB%87n-%C4%90/poem-ZYZRG2iZBM_DWCftVonvbg
"Tôi thấy người ta có bảo rằng: Bảo rằng thằng Cuội ở cung trăng! Chứa ai chả chứa, chứa thằng Cuội, Tôi gớm gan cho cái chị Hằng.",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/Ch%E1%BB%8B-H%E1%BA%B1ng-th%E1%BA%B1ng-Cu%E1%BB%99i/poem-DBzuIjgVf987jvyAOI0hNw
Bỗng thấy chiêm bao thấy những người Thấy người nói nói lại cười cười Tỉnh ra lại tiếc người trong mộng Mộng thế thì bằng tỉnh mấy mươi,https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/Chi%C3%AAm-bao/poem-tG9yzUtlVQp8xl5LEg3klQ
"Nằm nghe tiếng trống, trống canh ba Vừa giấc chiêm bao chợt tỉnh ra Thiên hạ dễ thường đang ngủ cả Việc gì mà thức một mình ta?",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/Ch%E1%BB%A3t-gi%E1%BA%A5c/poem-BJMNJCyANI--OvwKYgIKMw
"Hang sâu ai khéo đựng nền chùa, Nước biếc non xanh đúc một hồ. Cũng muốn vui chơi phong cảnh bụt, Ba sinh đã được mấy lần tu?",https://www.thivien.net/%C4%90%E1%BA%B7ng-V%C5%A9-Tr%E1%BB%A3/Ch%C3%B9a-Tam-Gi%C3%A1o/poem-H4xJflaKEG-cB1ADGyzSiw
"Nào có nghĩa gì cái chữ nho, Ông nghè ông cống cũng nằm co. Chi bằng đi học làm thầy phán, Tối rượu sâm banh, sáng sữa bò.",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/Ch%E1%BB%AF-nho/poem-VAIYZ8Vw-lPK2IXbVmw62w
"Những lúc say sưa cũng muốn chừa, Muốn chừa nhưng tính lại hay ưa. Hay ưa nên nỗi không chừa được. Chừa được nhưng mà cũng chẳng chừa.",https://www.thivien.net/Nguy%E1%BB%85n-Khuy%E1%BA%BFn/Ch%E1%BB%ABa-r%C6%B0%E1%BB%A3u/poem-LrvsxXB5o54I2mz_cnvP6A
"Ấm Kỉ này đây, tớ bảo này: Cha con mày phải cái này cay! Thôi đừng điếu tráp nghênh ngang nữa, Thằng tiểu Phù Long nó chửi mày .",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/Ch%E1%BB%ADi-c%E1%BA%ADu-%E1%BA%A5m/poem-0JMYE2uZaqFMFGsoDePDQw
I Một đàn cò trắng nó bay tung Nó lại thương em lật đật chồng Mày có biết ai người phụ bạc Thời lên mách hộ với thiên công II Một đàn cò trắng đến giời xanh Nó mách cho ai dám phụ tình Giời bảo trần gian hay dắc díu Sai ông Nguyệt xuống dứt tơ mành,https://www.thivien.net/T%E1%BA%A3n-%C4%90%C3%A0/C%C3%B2-tr%E1%BA%AFng/poem-LQPXQqjZ0xjPygQe_IoXKg
"Chẳng phải vương công, chẳng phải hầu, Học đòi đái kiếm lại mang râu. Khoe khoang mắt đỏ trong dòng bích, Chẳng biết mình va cứt lộn đầu.",https://www.thivien.net/H%E1%BB%8Dc-L%E1%BA%A1c/Con-t%C3%B4m/poem-Si83EP3EualDuzImQETrmA
"Cô ở nước nào da trắng hung? Hỏi cô, cô chẳng nói năng cùng. Nước đời được mấy người như thế, Mới nửa trên mà đã muốn trông.",https://www.thivien.net/T%E1%BB%AB-Di%E1%BB%85n-%C4%90%E1%BB%93ng/C%C3%B4-%C4%91%E1%BA%A7m/poem-8IxU3aXf-kiccwQCFjza7Q
"Đương cơn lộn xộn ló đầu ra, Người thấy ai mà chẳng sợ va! Cậy thế khom lưng ngồi dưới đít. Biết đâu sắp bị chó liền tha!",https://www.thivien.net/Phan-V%C4%83n-Tr%E1%BB%8B/C%E1%BB%A5c-ph%C3%A2n/poem-TGX9vqiGRHAVb-LhQDAo6w
"Mưa gió đem nhau đến giữa đèo, Trèo lên trèo xuống những treo leo. Thôi thôi sống thác xin đừng ngại, Giời bể mênh mông một cái liều.",https://www.thivien.net/Hu%E1%BB%B3nh-Th%C3%BAc-Kh%C3%A1ng/C%C3%B9ng-b%E1%BA%A1n-qua-%E1%BA%A2i-V%C3%A2n-ng%C3%A0y-gi%E1%BB%9Di-m%C6%B0a/poem-3fLypmlKv9irBR4bdHr8JQ
"Kìa cái đêm nay mới gọi đêm! Mắt giương, trong bụng ngủ không thèm Tình này ai tỏ cho ta nhỉ? Tâm sự năm canh một ngọn đèn",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/D%E1%BA%A1-ho%C3%A0i/poem-VyjGNUTUH69SKzKwd8yTfw
"Thấy anh, tôi nghĩ lại, tôi buồn, Tôi khó, anh giàu đã quá muôn. Anh vậy, tôi vầy, trời khiến vậy, Chúc cho con cháu vậy luôn luôn!",https://www.thivien.net/%C4%90%E1%BB%97-Nh%C6%B0-T%C3%A2m/%C4%90%C3%A1p-b%C3%A1-h%E1%BB%99-N%E1%BB%8Dn/poem-bdJZ3G5jFlIlgY4ZBhpoCA
"Chẳng phải tiên cô cũng đạo cô, Cuộc đời dâu bể há chi mô! Lọng sườn dầu rách còn kêu lọng, Ô bịt vàng ròng vẫn tiếng ô.",https://www.thivien.net/S%C6%B0%C6%A1ng-Nguy%E1%BB%87t-Anh/%C4%90%C3%A1p-th%C3%A0y-b%E1%BA%A3y-Nguy%E1%BB%87n-%E1%BB%9F-M%E1%BB%8F-C%C3%A0y-b%C3%A0i-1/poem-YHC-wT1Bh4tzlJfKQn7LRQ
"Phải thời cô quả, chịu thời cô, Chẳng biết tuồng đời tính thế mô. Dòm thấy bụi trần toan đóng cửa, Ngọc lành chi để thẹn danh ô!",https://www.thivien.net/S%C6%B0%C6%A1ng-Nguy%E1%BB%87t-Anh/%C4%90%C3%A1p-th%C3%A0y-b%E1%BA%A3y-Nguy%E1%BB%87n-%E1%BB%9F-M%E1%BB%8F-C%C3%A0y-b%C3%A0i-2/poem-atdjSiXX22tCGJDAF8lYbQ
"Cử Thăng, huấn Mỹ, tú Tây Hồ, Ba bác chung nhau một cái đồ. Mới biết trời cho sum họp mặt, Thôi đừng chê nhỏ với cười to!",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/%C4%90%E1%BB%81-%E1%BA%A3nh/poem-khLhtOT31-D83Yb4EmLcIg
"Hai con, con đẻ với con chồng Tình nghĩa đem cân một tấc lòng Nghĩa nặng cho nên tình phải nhẹ Suối vàng ai có biết cho không?",https://www.thivien.net/T%E1%BA%A3n-%C4%90%C3%A0/%C4%90%E1%BB%81-b%C3%A0i-B%C3%A0-m%E1%BA%B9-gh%E1%BA%BB-c%C3%B3-ngh%C4%A9a/poem-pzCTzeig3O3EGN4Gv-pYhg
"Thay đổi Thương, Chu một cuộc đời Công cao sức cả biết bao người Ai hay cơ nghiệp tám trăm đó Gây dựng từ trong một bọc thai",https://www.thivien.net/T%E1%BA%A3n-%C4%90%C3%A0/%C4%90%E1%BB%81-b%C3%A0i-B%C3%A0-Th%C3%A1i-Nh%C3%A2m-nh%C3%A0-Chu/poem-lxcOaHHsc5NQAKkf1H2F6A
"Tám con khác mẹ, mẹ thời chung Lòng mẹ con ơi, có biết không? Vinh hiển một nhà ơn đức mẹ Làm gương mẹ ghẻ với con chồng",https://www.thivien.net/T%E1%BA%A3n-%C4%90%C3%A0/%C4%90%E1%BB%81-b%C3%A0i-M%E1%BA%B9-hi%E1%BB%81n-c%E1%BB%A7a-h%E1%BB%8D-Mang-n%C6%B0%E1%BB%9Bc-Ngu%E1%BB%B5/poem-iKhAhKt4dWksNNTipWTe0A
Da mồi tóc bạc mẹ như ai Như mẹ nghìn thu có mấy người? Hầu tước năm đời con đến cháu Thanh gươm bao ná giọt tình rơi,https://www.thivien.net/T%E1%BA%A3n-%C4%90%C3%A0/%C4%90%E1%BB%81-b%C3%A0i-M%E1%BA%B9-V%C6%B0%C6%A1ng-L%C4%83ng/poem-d2uIPrLg5r_ASqwC-Kxccg
"Mấy tao giúp Triệu lại phò Lê, Nạn nước tai dân phải độ trì. Thanh kiếm Lam Sdn, thuyền Dạ Trạch, Hổ lang quân giặc khiếp thần uy.",https://www.thivien.net/D%C6%B0%C6%A1ng-B%C3%A1-Tr%E1%BA%A1c/%C4%90%E1%BB%81-%C4%91%E1%BB%81n-%C4%90a-Ho%C3%A0/poem-8JMTVty9YVJ6d-vLt_l0JQ
"Cõi đời vinh quý thẩy hoa man, Suớng nhất tinh thần xuất thế gian. Trăng gió cùng mây không mảy bụi, Cùng nhau xướng hoạ khúc cầm loan . ",https://www.thivien.net/D%C6%B0%C6%A1ng-B%C3%A1-Tr%E1%BA%A1c/%C4%90%E1%BB%81-%C4%91%E1%BB%81n-%C4%90a-Ho%C3%A0/poem-8JMTVty9YVJ6d-vLt_l0JQ
"Thanh cao khác tục tức là tiên, Câu chuyện phi thăng cũng chẳng huyền. Nhắn nhủ người đời mong bất tử, Tâm nhân dục tỉnh ấy chân thuyên. ",https://www.thivien.net/D%C6%B0%C6%A1ng-B%C3%A1-Tr%E1%BA%A1c/%C4%90%E1%BB%81-%C4%91%E1%BB%81n-%C4%90a-Ho%C3%A0/poem-8JMTVty9YVJ6d-vLt_l0JQ
"Điện ngọc lầu vàng ngó dửng dưng, Bụi trần phủi hết sạch lâng lâng. Dắt nhau lánh gót Quỳnh Am ẩn, Nón gậy đi về với gió trăng. ",https://www.thivien.net/D%C6%B0%C6%A1ng-B%C3%A1-Tr%E1%BA%A1c/%C4%90%E1%BB%81-%C4%91%E1%BB%81n-%C4%90a-Ho%C3%A0/poem-8JMTVty9YVJ6d-vLt_l0JQ
"Nhân gian hiếu tử dễ bao người, Kén rể hiền nga thật xứng đôi. Vì nết yêu nhau quên phú quý, Hoàng Anh chuyện trước nữa là hai. ",https://www.thivien.net/D%C6%B0%C6%A1ng-B%C3%A1-Tr%E1%BA%A1c/%C4%90%E1%BB%81-%C4%91%E1%BB%81n-%C4%90a-Ho%C3%A0/poem-8JMTVty9YVJ6d-vLt_l0JQ
"Con chồng dì ghẻ truyện Châu Nhai, Từ hiếu hai bên được cả hai. Mươi hạt ngọc trai bao hạt lệ, Mấy hàng lệ ngọc báu hơn trai.",https://www.thivien.net/T%E1%BA%A3n-%C4%90%C3%A0/%C4%90%E1%BB%81-sau-b%C3%A0i-Hai-ng%C6%B0%E1%BB%9Di-ngh%C4%A9a-Ch%C3%A2u-Nhai/poem-NOedIXCWS_5jLZbxK-X4IQ
"Kinh kinh, sách sách nghĩ mà rờm! Tốn bấc, hao dầu, chỉ hại cơm. Miệng đọc, tai nghe, lòng chẳng nghĩ, Trông trên mắt Phật vẫn đương lườm.",https://www.thivien.net/Nguy%E1%BB%85n-H%E1%BB%AFu-Chu/%C4%90%E1%BB%81-v%C3%A1ch-m%E1%BB%99t-c%E1%BA%A3nh-ch%C3%B9a/poem--lYSbf-YUc57DU3Q1wtWQg
"Nực cổi chi ra nỗi cực lòng, Dòng châu lai láng dỉa dầu chong. Khó đi tìm hỏi nhau khi đó, Công khó chờ nhau biết có không?",https://www.thivien.net/Nguy%E1%BB%85n-Khoa-Vy/%C4%90%C3%AAm-khuya-%C4%91%E1%BB%A3i-t%C3%ACnh-nh%C3%A2n/poem-q3sL1G4Bvt4wEF9HBmFwuA
"I Bóng trúc bên rèm thoảng gió nam Trăng soi ly rượu lúc vơi tràn Đêm chầy khắc khoải niềm mong đợi Trút nỗi ưu tư lựa phím đàn II Trút nỗi ưu tư lựa phím đàn Tình nhà nghĩa nước phổ nên xoang Khúc nhôi giãi tỏ, cung dìu dặt Chén tạc mời ai hỏi gió vàng III Chén tạc mời ai hỏi gió vàng Bâng khuâng mỗi độ đón thu sang Tiếng tơ gửi bạn bao mùa vắng Mỏi mắt chờ ai giữa thế gian! IV Mỏi mắt chờ ai giữa thế gian Tử Kỳ mong gặp - giấc mơ vàng! Trăng kia có thấu lòng du khách? Trải mấy tàn canh muốn đập đàn...",https://www.thivien.net/Ng%C3%B4-Quang-%C4%90oan/%C4%90%C3%AAm-thu-g%E1%BA%A3y-%C4%91%C3%A0n-nguy%E1%BB%87t-c%E1%BA%A3m-x%C3%BAc-l%C3%A0m-th%C6%A1/poem-bhq86rvT8o2Y8qzgWHivSw
"Đập cũ thuyền đưa đủ cặp rồi. Trời cho sức khoẻ lắm trò chơi. Có đôi khi rảnh lên côi đó, Cười ngả nghiêng vui ngất cả người.",https://www.thivien.net/Nguy%E1%BB%85n-Khoa-Vy/%C4%90i-ch%C6%A1i-thuy%E1%BB%81n-%E1%BB%9F-%C4%90%E1%BA%ADp-%C4%90%C3%A1-Hu%E1%BA%BF/poem-xPMhRCj4A_r48AlrL42P8Q
"Người chẳng ra người, ma chẳng ma Nào ai còn biết ở đâu ra Đi đêm tưởng đã quen đường lắm Hỏi lối công danh cũng mập mờ",https://www.thivien.net/T%E1%BA%A3n-%C4%90%C3%A0/%C4%90i-%C4%91%C3%AAm-%C4%91ay-b%C3%B3ng/poem-pgKZ6fK-oWkKBHlO5mnODQ
"I Mộng thế tôi đây cũng mộng đời, Dắt nhau đi khắp địa cầu chơi. Bể băng hiếm nhiệm cù lao nhỏ , Kiếm đất ta làm một nước vui. II Làng chơi biết mấy tỉnh Hà ta, Này lũ tùm năm lũ túm ba. Dễ cũng giai nhân tài tử đó, Đêm đêm dắt díu miệt tường hoa. III Ghẻ lạnh xưa nay lạ thói đời, Mắt xanh ai để giữa trần ai? Ấm chè gác kín tình tri kỷ, Cũng đáng cho lên đứng tận giời . IV Bèo nổi mây chìm với nước non, Lò giời đúc chuốt mặt giai khôn. Phong trần là miếng chua cay thật. Có nếm qua rồi mới biết ngon. V Đà, Tản giang sơn hoạ có người, Văn hào triết học hỏi xem ai? Trầm tiềm cương nghị xin ai nhớ, Hay cũng người trong giấc mộng thôi?",https://www.thivien.net/D%C6%B0%C6%A1ng-B%C3%A1-Tr%E1%BA%A1c/%C4%90%E1%BB%8Dc-quy%E1%BB%83n-ti%E1%BB%83u-thuy%E1%BA%BFt-Gi%E1%BA%A5c-m%E1%BB%99ng-con-c%E1%BB%A7a-%C3%B4ng-Nguy%E1%BB%85n-Kh%E1%BA%AFc-Hi%E1%BA%BFu/poem-BfZb80fvMbvSJuydakwJZQ
"Tửu quán ca lâu khách chập chùng , Thú riêng riêng một chốn thư phòng. Ngồi buồn chuyện với người thiên cổ. Hoàng quyển thanh đăng chiếu nỗi lòng.",https://www.thivien.net/D%C6%B0%C6%A1ng-B%C3%A1-Tr%E1%BA%A1c/%C4%90%E1%BB%8Dc-s%C3%A1ch/poem-IpK3Vqw93L-38AqYhLzmyQ
"Nghe nói khoa này sắp đổi thi Các thầy đồ cổ đỗ mau đi! Dẫu không bia đá còn bia miệng Vứt bút lông đi, giắt bút chì!",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/%C4%90%E1%BB%95i-thi/poem-c27rIyOo5uC7D3gqtWMmYw
"I Bóng trúc bên rèm thoảng gió nam Trăng soi ly rượu lúc vơi tràn Đêm chầy khắc khoải niềm mong đợi Trút nỗi ưu tư lựa phím đàn II Trút nỗi ưu tư lựa phím đàn Tình nhà nghĩa nước phổ nên xoang Khúc nhôi giãi tỏ, cung dìu dặt Chén tạc mời ai hỏi gió vàng III Chén tạc mời ai hỏi gió vàng Bâng khuâng mỗi độ đón thu sang Tiếng tơ gửi bạn bao mùa vắng Mỏi mắt chờ ai giữa thế gian! IV Mỏi mắt chờ ai giữa thế gian Tử Kỳ mong gặp - giấc mơ vàng! Trăng kia có thấu lòng du khách? Trải mấy tàn canh muốn đập đàn...",https://www.thivien.net/Ng%C3%B4-Quang-%C4%90oan/%C4%90%C3%AAm-thu-g%E1%BA%A3y-%C4%91%C3%A0n-nguy%E1%BB%87t-c%E1%BA%A3m-x%C3%BAc-l%C3%A0m-th%C6%A1/poem-bhq86rvT8o2Y8qzgWHivSw
"Đập cũ thuyền đưa đủ cặp rồi. Trời cho sức khoẻ lắm trò chơi. Có đôi khi rảnh lên côi đó, Cười ngả nghiêng vui ngất cả người.",https://www.thivien.net/Nguy%E1%BB%85n-Khoa-Vy/%C4%90i-ch%C6%A1i-thuy%E1%BB%81n-%E1%BB%9F-%C4%90%E1%BA%ADp-%C4%90%C3%A1-Hu%E1%BA%BF/poem-xPMhRCj4A_r48AlrL42P8Q
"Người chẳng ra người, ma chẳng ma Nào ai còn biết ở đâu ra Đi đêm tưởng đã quen đường lắm Hỏi lối công danh cũng mập mờ",https://www.thivien.net/T%E1%BA%A3n-%C4%90%C3%A0/%C4%90i-%C4%91%C3%AAm-%C4%91ay-b%C3%B3ng/poem-pgKZ6fK-oWkKBHlO5mnODQ
"I Mộng thế tôi đây cũng mộng đời, Dắt nhau đi khắp địa cầu chơi. Bể băng hiếm nhiệm cù lao nhỏ , Kiếm đất ta làm một nước vui. II Làng chơi biết mấy tỉnh Hà ta, Này lũ tùm năm lũ túm ba. Dễ cũng giai nhân tài tử đó, Đêm đêm dắt díu miệt tường hoa. III Ghẻ lạnh xưa nay lạ thói đời, Mắt xanh ai để giữa trần ai? Ấm chè gác kín tình tri kỷ, Cũng đáng cho lên đứng tận giời . IV Bèo nổi mây chìm với nước non, Lò giời đúc chuốt mặt giai khôn. Phong trần là miếng chua cay thật. Có nếm qua rồi mới biết ngon. V Đà, Tản giang sơn hoạ có người, Văn hào triết học hỏi xem ai? Trầm tiềm cương nghị xin ai nhớ, Hay cũng người trong giấc mộng thôi?",https://www.thivien.net/D%C6%B0%C6%A1ng-B%C3%A1-Tr%E1%BA%A1c/%C4%90%E1%BB%8Dc-quy%E1%BB%83n-ti%E1%BB%83u-thuy%E1%BA%BFt-Gi%E1%BA%A5c-m%E1%BB%99ng-con-c%E1%BB%A7a-%C3%B4ng-Nguy%E1%BB%85n-Kh%E1%BA%AFc-Hi%E1%BA%BFu/poem-BfZb80fvMbvSJuydakwJZQ
"Tửu quán ca lâu khách chập chùng , Thú riêng riêng một chốn thư phòng. Ngồi buồn chuyện với người thiên cổ. Hoàng quyển thanh đăng chiếu nỗi lòng.",https://www.thivien.net/D%C6%B0%C6%A1ng-B%C3%A1-Tr%E1%BA%A1c/%C4%90%E1%BB%8Dc-s%C3%A1ch/poem-IpK3Vqw93L-38AqYhLzmyQ
"Nghe nói khoa này sắp đổi thi Các thầy đồ cổ đỗ mau đi! Dẫu không bia đá còn bia miệng Vứt bút lông đi, giắt bút chì!",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/%C4%90%E1%BB%95i-thi/poem-c27rIyOo5uC7D3gqtWMmYw
"Tại Ngũ Hành Sơn ở Quảng Nam Vô động Huyền Không núi Ngũ Hành Ngỏ lời tâm sự với sơn linh Rêu xanh đá bạc ghi hàng chữ Là chữ ""Vương tôn Thúc Giạ Bình""",https://www.thivien.net/Nguy%E1%BB%85n-Ph%C3%BAc-%C6%AFng-B%C3%ACnh/%C4%90%E1%BB%99ng-Huy%E1%BB%81n-Kh%C3%B4ng/poem-1Jlb9YS_cPsSWwVb_7YxKg
"Thiên lý nhân tâm bước lộ trình, Chết rồi sống lại các sinh linh. Đông cung sáng suốt treo vừng nhật, Kịp gửi thuyền Tây để tới Kinh.",https://www.thivien.net/%C4%90%E1%BA%B7ng-Th%C3%A1i-Th%C3%A2n/%C4%90%E1%BB%A3i-thuy%E1%BB%81n/poem-_BGBdLoOrXwOjtCZnMV30g
"Thu vén giang sơn một cắp tròn, Nghìn thu sương tuyết vẫn không mòn. Biết chăng chỉ có ông Hà Bá, Mỉm mép cười thầm với nước non.",https://www.thivien.net/Nguy%E1%BB%85n-Khuy%E1%BA%BFn/G%C3%A1i-r%E1%BB%ADa-%C4%91%C3%ADt-b%E1%BB%9D-s%C3%B4ng/poem-bStw6CGs6GeDCX1xeoHADQ
"Giữa đường nay gặp gánh tương tư, Nửa ngỡ là quen, nửa lại ngờ. Mở nón hoá ra người cũ thực, A di đà Phật! Chị mình dư?",https://www.thivien.net/Nguy%E1%BB%85n-Khuy%E1%BA%BFn/G%E1%BA%B7p-s%C6%B0-ni/poem-AlcLpTHfm319FWCpVZHJeA
"Một đàn thằng hỏng đứng mà trông, Nó đỗ khoa này có sướng không! Trên ghế bà đầm ngoi đít vịt, Dưới sân, ông cử ngỏng đầu rồng.",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/Gi%E1%BB%85u-ng%C6%B0%E1%BB%9Di-thi-%C4%91%E1%BB%97/poem-wZA5Z4v4NalNYdOEFxuo-A
"Việc thánh như ông đã hết lòng, Hết lòng ra của lại ra công. Từ rày thầy mẹ quan viên hội, Thi khảo làm chi nó chửi ông.",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/Gi%E1%BB%85u-%C3%B4ng-%C4%91%E1%BB%99i/poem-LcWA6O0Kw3Hhhgx_zeJCoQ
"Đêm ngày mơ tưởng mặt Hồng Lam Nếu hoá thân làm ngọn gió nam, Thổi miết một hơi về tận Nghệ, Câu thơ bầu rượu, họp anh em.",https://www.thivien.net/Phan-B%E1%BB%99i-Ch%C3%A2u/G%E1%BB%ADi-b%E1%BA%A1n-b%C3%A0i-2/poem-PUBaBZq7K4LvTF-QPZr9bQ
"Ước ao gió thổi Bác vào kinh, Gió thổi Nam hoài, quá bực minh Nếu có tàu bay lên vặn miết, Trong ba mươi phút tới thành Vinh.",https://www.thivien.net/Phan-B%E1%BB%99i-Ch%C3%A2u/G%E1%BB%ADi-b%E1%BA%A1n-b%C3%A0i-3/poem-crYiO_X3XDdtitvdbWiEwg
"Một vùng kim bích giữa hồ đầm, Thần múa, tiên cười trước gió nam. Tròn lửng bóng in trăng đáy nước, Hồng tươi sắc khiếp ráng chiều hôm. Trên tay Phật Thích càng thêm thánh , Dưới gót Phan Thi chẳng kể phàm. Quân tử hay hoa ai biết chẳng, Ngàn thu ruột đắng với lòng thơm.",https://www.thivien.net/Phan-B%E1%BB%99i-Ch%C3%A2u/Hoa-sen/poem-k87AD7cXTaYhi-c8Orxhyg
"Bể ái sóng ân còn lắm lúc, Mây ngàn hạc nội biết là nơi. Một dây oan trái vay rồi trả, Mấy cuộc tang thương dễ đổi dời.",https://www.thivien.net/S%C6%B0%C6%A1ng-Nguy%E1%BB%87t-Anh/Ho%E1%BA%A1-th%C6%A1-%C3%B4ng-Ph%E1%BB%A7-H%E1%BB%8Dc/poem-WDoYeg9HkLdDj1bkY25ZSQ
"Bao nả giang sơn một gánh tròn, Nghìn thu sương tuyết vẫn không mòn; Biết chăng chỉ có ông Hà bá, Mỉm mép cười thầm với nước non.",https://www.thivien.net/Nguy%E1%BB%85n-Khuy%E1%BA%BFn/H%E1%BB%8Fi-%C4%91%C3%A1/poem-83Cj6f5vzFy0TC_PCvTOLQ
"Ông có đi thi ký lục không? Nghe ông quốc ngữ học chưa thông. Ví dù nhà nước cho ông đỗ, Mỗi tháng lương ông được mấy đồng?",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/H%E1%BB%8Fi-%C4%91%C3%B9a-m%C3%ACnh/poem-PPHKNipjENvZFLSGPiZIhQ
"Nó rủ nhau đi hót của trời Đang khi trời ngủ, của trời rơi. Hót mau kẻo nữa kinh trời dậy Trời dậy thì bay chết bỏ đời!",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/H%C3%B3t-c%E1%BB%A7a-tr%E1%BB%9Di/poem-KPXZcOtZZeWWwj6ys6nqyw
"Thanh kiếm bình Ngô lặn mất tăm, Nước ngâm trong vắt biết bao tầm! Hồ Sơn nước cũ còn nguyên đó, Công đức Hoàng Lê ức vạn năm.",https://www.thivien.net/D%C6%B0%C6%A1ng-B%C3%A1-Tr%E1%BA%A1c/H%E1%BB%93-Ho%C3%A0n-Ki%E1%BA%BFm/poem-88AqwRIeGp-mABe5RTB4EA
"Tám năm chủ quận phận vuông tròn, May được hồi kinh hết cúi lòn. Công nghiệp dựng gây nay kiểm lại: Mấy pho tiểu thuyết, một bầy con!",https://www.thivien.net/H%E1%BB%93-V%C4%83n-Trung/H%E1%BB%93i-kinh/poem-eRRJWZI-ipn6ypvsYZRXHA
Năm nay tuổi đã ba mươi hai Ta nghĩ mà ta chẳng giống ai Khắp bốn phương giời không thước đất Địa cầu những muốn ghé bên vai,https://www.thivien.net/T%E1%BA%A3n-%C4%90%C3%A0/Khai-b%C3%BAt-n%C4%83m-Canh-Th%C3%A2n-1920/poem-NvUUPArKd28-MRwUCsg62w
"Năm nay tuổi đã ba mươi ba Ta nghĩ mà ai chẳng giống ta Lo nước, lo nhà, lo thế giới Còn thêm lo nợ, gỡ chưa ra!",https://www.thivien.net/T%E1%BA%A3n-%C4%90%C3%A0/Khai-b%C3%BAt-n%C4%83m-T%C3%A2n-D%E1%BA%ADu-1921/poem-TJ484E4UaZkkQYWmWC2ulg
"Hai đứa tranh nhau cái thủ khoa; Tuân khoe văn hoạt, Nghị văn già . Năm nay đỗ rặt phường hay chữ, Kìa bác Lê Tuyên cũng thứ ba !",https://www.thivien.net/Tr%E1%BA%A7n-T%E1%BA%BF-X%C6%B0%C6%A1ng/Khoa-Canh-T%C3%BD/poem-M4oggIc1jDdgJ-ddTjdnEA
"Con trâu chưa dậy, mục còn chơi Luống để cho ai những ngậm ngùi Thằng mục đã về trâu đã dậy Đời chưa đáng chán, chị em ơi!",https://www.thivien.net/T%E1%BA%A3n-%C4%90%C3%A0/Kh%C3%B4ng-%C4%91%E1%BB%81-Con-tr%C3%A2u-ch%C6%B0a-d%E1%BA%ADy-m%E1%BB%A5c-c%C3%B2n-ch%C6%A1i/poem-7KoRUgRo4vH-VwMfJZfUjg
